"";"sg_empresa_icao";"nm_empresa";"sg_icao_origem";"sg_icao_destino";"sg_equipamento_icao";"nr_assentos_ofertados";"dt_partida_prevista_bsb";"hr_partida_prevista_bsb";"dt_chegada_prevista_bsb";"hr_chegada_prevista_bsb";"nr_voo";"semana";"h";"turno";"rota";"semana_chegada";"h_chegada";"turno_chegada";"embarques_preditos";"excedente";"saldo";"id_linha";"data_atualizacao"
"12959";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMK";"SBGR";"A320";180;2023-02-08;"15:25:00";2023-02-08;"17:00:00";"4511";"quarta-feira";15;"tarde";"SBMK-SBGR";"quarta-feira";17;"tarde";124;56;49;12959;2023-02-08 04:18:46
"12960";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMK";"SBGR";"A320";180;2023-02-09;"15:25:00";2023-02-09;"17:00:00";"4511";"quinta-feira";15;"tarde";"SBMK-SBGR";"quinta-feira";17;"tarde";125;55;87;12960;2023-02-08 04:18:46
"12961";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMK";"SBGR";"A320";180;2023-02-10;"15:25:00";2023-02-10;"17:00:00";"4511";"sexta-feira";15;"tarde";"SBMK-SBGR";"sexta-feira";17;"tarde";126;54;126;12961;2023-02-08 04:18:46
"12962";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMK";"SBGR";"A320";180;2023-02-11;"19:15:00";2023-02-11;"20:50:00";"3377";"sábado";19;"noite";"SBMK-SBGR";"sábado";20;"noite";119;61;82;12962;2023-02-08 04:18:46
"12963";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMK";"SBGR";"A320";180;2023-02-12;"15:25:00";2023-02-12;"17:00:00";"4511";"domingo";15;"tarde";"SBMK-SBGR";"domingo";17;"tarde";128;52;128;12963;2023-02-08 04:18:46
"12964";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMK";"SBGR";"A320";180;2023-02-13;"15:25:00";2023-02-13;"17:00:00";"4511";"segunda-feira";15;"tarde";"SBMK-SBGR";"segunda-feira";17;"tarde";126;54;126;12964;2023-02-08 04:18:46
"12965";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-08;"16:25:00";2023-02-08;"18:50:00";"3699";"quarta-feira";16;"tarde";"SBMO-SBBR";"quarta-feira";18;"noite";145;35;39;12965;2023-02-08 04:18:46
"12966";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-08;"21:00:00";2023-02-08;"23:25:00";"3701";"quarta-feira";21;"noite";"SBMO-SBBR";"quarta-feira";23;"noite";139;41;139;12966;2023-02-08 04:18:46
"12967";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A321";224;2023-02-09;"16:25:00";2023-02-09;"18:50:00";"3699";"quinta-feira";16;"tarde";"SBMO-SBBR";"quinta-feira";18;"noite";176;48;140;12967;2023-02-08 04:18:46
"12968";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-09;"21:00:00";2023-02-09;"23:25:00";"3701";"quinta-feira";21;"noite";"SBMO-SBBR";"quinta-feira";23;"noite";140;40;140;12968;2023-02-08 04:18:46
"12969";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-10;"16:25:00";2023-02-10;"18:50:00";"3699";"sexta-feira";16;"tarde";"SBMO-SBBR";"sexta-feira";18;"noite";147;33;147;12969;2023-02-08 04:18:46
"12970";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-10;"21:00:00";2023-02-10;"23:25:00";"3701";"sexta-feira";21;"noite";"SBMO-SBBR";"sexta-feira";23;"noite";141;39;141;12970;2023-02-08 04:18:46
"12971";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-11;"16:25:00";2023-02-11;"18:50:00";"3699";"sábado";16;"tarde";"SBMO-SBBR";"sábado";18;"noite";146;34;112;12971;2023-02-08 04:18:46
"12972";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A321";224;2023-02-11;"21:00:00";2023-02-11;"23:25:00";"3701";"sábado";21;"noite";"SBMO-SBBR";"sábado";23;"noite";170;54;170;12972;2023-02-08 04:18:46
"12973";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A321";224;2023-02-12;"16:25:00";2023-02-12;"18:50:00";"3699";"domingo";16;"tarde";"SBMO-SBBR";"domingo";18;"noite";179;45;179;12973;2023-02-08 04:18:46
"12974";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-12;"21:00:00";2023-02-12;"23:25:00";"3701";"domingo";21;"noite";"SBMO-SBBR";"domingo";23;"noite";143;37;143;12974;2023-02-08 04:18:46
"12975";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A321";224;2023-02-13;"16:25:00";2023-02-13;"18:50:00";"3699";"segunda-feira";16;"tarde";"SBMO-SBBR";"segunda-feira";18;"noite";177;47;177;12975;2023-02-08 04:18:46
"12976";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBBR";"A320";180;2023-02-13;"21:00:00";2023-02-13;"23:25:00";"3701";"segunda-feira";21;"noite";"SBMO-SBBR";"segunda-feira";23;"noite";142;38;142;12976;2023-02-08 04:18:46
"12977";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBFZ";"A320";180;2023-02-08;"12:00:00";2023-02-08;"13:25:00";"3748";"quarta-feira";12;"tarde";"SBMO-SBFZ";"quarta-feira";13;"tarde";112;68;112;12977;2023-02-08 04:18:46
"12978";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBFZ";"A321";224;2023-02-09;"12:00:00";2023-02-09;"13:25:00";"3748";"quinta-feira";12;"tarde";"SBMO-SBFZ";"quinta-feira";13;"tarde";143;81;143;12978;2023-02-08 04:18:46
"12979";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBFZ";"A320";180;2023-02-10;"12:00:00";2023-02-10;"13:25:00";"3748";"sexta-feira";12;"tarde";"SBMO-SBFZ";"sexta-feira";13;"tarde";115;65;115;12979;2023-02-08 04:18:46
"12980";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBFZ";"A320";180;2023-02-11;"11:55:00";2023-02-11;"13:20:00";"3748";"sábado";11;"manha";"SBMO-SBFZ";"sábado";13;"tarde";113;67;113;12980;2023-02-08 04:18:46
"12981";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBFZ";"A321";224;2023-02-12;"12:00:00";2023-02-12;"13:25:00";"3748";"domingo";12;"tarde";"SBMO-SBFZ";"domingo";13;"tarde";146;78;146;12981;2023-02-08 04:18:46
"12982";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBFZ";"A321";224;2023-02-13;"12:00:00";2023-02-13;"13:25:00";"3748";"segunda-feira";12;"tarde";"SBMO-SBFZ";"segunda-feira";13;"tarde";144;80;144;12982;2023-02-08 04:18:46
"12983";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A320";180;2023-02-08;"02:45:00";2023-02-08;"05:50:00";"3363";"quarta-feira";2;"madrugada";"SBMO-SBGR";"quarta-feira";5;"madrugada";149;31;0;12983;2023-02-08 04:18:46
"12984";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A320";180;2023-02-08;"03:00:00";2023-02-08;"06:00:00";"3359";"quarta-feira";3;"madrugada";"SBMO-SBGR";"quarta-feira";6;"manha";149;31;61;12984;2023-02-08 04:18:46
"12985";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-08;"11:05:00";2023-02-08;"14:05:00";"3361";"quarta-feira";11;"manha";"SBMO-SBGR";"quarta-feira";14;"tarde";186;38;186;12985;2023-02-08 04:18:46
"12986";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-08;"18:50:00";2023-02-08;"21:55:00";"3365";"quarta-feira";18;"noite";"SBMO-SBGR";"quarta-feira";21;"noite";180;44;180;12986;2023-02-08 04:18:46
"12987";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A320";180;2023-02-09;"03:00:00";2023-02-09;"06:00:00";"3359";"quinta-feira";3;"madrugada";"SBMO-SBGR";"quinta-feira";6;"manha";151;29;96;12987;2023-02-08 04:18:46
"12988";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-09;"11:05:00";2023-02-09;"14:05:00";"3361";"quinta-feira";11;"manha";"SBMO-SBGR";"quinta-feira";14;"tarde";187;37;187;12988;2023-02-08 04:18:46
"12989";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A320";180;2023-02-09;"18:50:00";2023-02-09;"21:55:00";"3365";"quinta-feira";18;"noite";"SBMO-SBGR";"quinta-feira";21;"noite";152;28;152;12989;2023-02-08 04:18:46
"12990";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-10;"02:55:00";2023-02-10;"06:00:00";"3363";"sexta-feira";2;"madrugada";"SBMO-SBGR";"sexta-feira";6;"manha";181;43;88;12990;2023-02-08 04:18:46
"12991";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-10;"03:00:00";2023-02-10;"06:00:00";"3359";"sexta-feira";3;"madrugada";"SBMO-SBGR";"sexta-feira";6;"manha";181;43;181;12991;2023-02-08 04:18:46
"12992";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-10;"11:05:00";2023-02-10;"14:05:00";"3361";"sexta-feira";11;"manha";"SBMO-SBGR";"sexta-feira";14;"tarde";188;36;188;12992;2023-02-08 04:18:46
"12993";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-10;"18:50:00";2023-02-10;"21:55:00";"3365";"sexta-feira";18;"noite";"SBMO-SBGR";"sexta-feira";21;"noite";183;41;183;12993;2023-02-08 04:18:46
"12994";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A320";180;2023-02-11;"03:00:00";2023-02-11;"06:00:00";"3359";"sábado";3;"madrugada";"SBMO-SBGR";"sábado";6;"manha";151;29;76;12994;2023-02-08 04:18:46
"12995";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-11;"11:05:00";2023-02-11;"14:05:00";"3361";"sábado";11;"manha";"SBMO-SBGR";"sábado";14;"tarde";187;37;187;12995;2023-02-08 04:18:46
"12996";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-11;"18:40:00";2023-02-11;"21:45:00";"3365";"sábado";18;"noite";"SBMO-SBGR";"sábado";21;"noite";182;42;182;12996;2023-02-08 04:18:46
"12997";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-12;"03:00:00";2023-02-12;"06:00:00";"3363";"domingo";3;"madrugada";"SBMO-SBGR";"domingo";6;"manha";183;41;183;12997;2023-02-08 04:18:46
"12998";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A319";144;2023-02-12;"03:00:00";2023-02-12;"06:00:00";"3359";"domingo";3;"madrugada";"SBMO-SBGR";"domingo";6;"manha";134;10;134;12998;2023-02-08 04:18:46
"12999";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-12;"11:05:00";2023-02-12;"14:05:00";"3361";"domingo";11;"manha";"SBMO-SBGR";"domingo";14;"tarde";190;34;190;12999;2023-02-08 04:18:46
"13000";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-12;"19:35:00";2023-02-12;"22:40:00";"3365";"domingo";19;"noite";"SBMO-SBGR";"domingo";22;"noite";185;39;185;13000;2023-02-08 04:18:46
"13001";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-13;"03:00:00";2023-02-13;"06:00:00";"3359";"segunda-feira";3;"madrugada";"SBMO-SBGR";"segunda-feira";6;"manha";182;42;182;13001;2023-02-08 04:18:46
"13002";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A321";224;2023-02-13;"11:05:00";2023-02-13;"14:05:00";"3361";"segunda-feira";11;"manha";"SBMO-SBGR";"segunda-feira";14;"tarde";189;35;189;13002;2023-02-08 04:18:46
"13003";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBGR";"A320";180;2023-02-13;"18:50:00";2023-02-13;"21:55:00";"3365";"segunda-feira";18;"noite";"SBMO-SBGR";"segunda-feira";21;"noite";154;26;154;13003;2023-02-08 04:18:46
"13004";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-08;"03:50:00";2023-02-08;"06:50:00";"3175";"quarta-feira";3;"madrugada";"SBMO-SBSP";"quarta-feira";6;"manha";145;35;59;13004;2023-02-08 04:18:46
"13005";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-08;"12:25:00";2023-02-08;"15:25:00";"3173";"quarta-feira";12;"tarde";"SBMO-SBSP";"quarta-feira";15;"tarde";152;28;152;13005;2023-02-08 04:18:46
"13006";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-09;"03:50:00";2023-02-09;"06:50:00";"3175";"quinta-feira";3;"madrugada";"SBMO-SBSP";"quinta-feira";6;"manha";146;34;117;13006;2023-02-08 04:18:46
"13007";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-09;"12:25:00";2023-02-09;"15:25:00";"3173";"quinta-feira";12;"tarde";"SBMO-SBSP";"quinta-feira";15;"tarde";154;26;154;13007;2023-02-08 04:18:46
"13008";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A319";144;2023-02-10;"03:50:00";2023-02-10;"06:50:00";"3175";"sexta-feira";3;"madrugada";"SBMO-SBSP";"sexta-feira";6;"manha";128;16;102;13008;2023-02-08 04:18:46
"13009";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-10;"12:50:00";2023-02-10;"15:50:00";"3173";"sexta-feira";12;"tarde";"SBMO-SBSP";"sexta-feira";15;"tarde";155;25;155;13009;2023-02-08 04:18:46
"13010";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-11;"03:40:00";2023-02-11;"06:40:00";"3175";"sábado";3;"madrugada";"SBMO-SBSP";"sábado";6;"manha";146;34;118;13010;2023-02-08 04:18:46
"13011";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A319";144;2023-02-11;"12:25:00";2023-02-11;"15:25:00";"3173";"sábado";12;"tarde";"SBMO-SBSP";"sábado";15;"tarde";134;10;134;13011;2023-02-08 04:18:46
"13012";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-11;"19:25:00";2023-02-11;"22:25:00";"9321";"sábado";19;"noite";"SBMO-SBSP";"sábado";22;"noite";148;32;148;13012;2023-02-08 04:18:46
"13013";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-12;"12:25:00";2023-02-12;"15:25:00";"3173";"domingo";12;"tarde";"SBMO-SBSP";"domingo";15;"tarde";156;24;156;13013;2023-02-08 04:18:46
"13014";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-13;"03:50:00";2023-02-13;"06:50:00";"3175";"segunda-feira";3;"madrugada";"SBMO-SBSP";"segunda-feira";6;"manha";147;33;147;13014;2023-02-08 04:18:46
"13015";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMO";"SBSP";"A320";180;2023-02-13;"12:25:00";2023-02-13;"15:25:00";"3173";"segunda-feira";12;"tarde";"SBMO-SBSP";"segunda-feira";15;"tarde";155;25;155;13015;2023-02-08 04:18:46
"13016";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBE";"A320";180;2023-02-08;"11:30:00";2023-02-08;"12:25:00";"3730";"quarta-feira";11;"manha";"SBMQ-SBBE";"quarta-feira";12;"tarde";140;40;0;13016;2023-02-08 04:18:46
"13017";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBE";"A320";180;2023-02-12;"11:30:00";2023-02-12;"12:25:00";"3730";"domingo";11;"manha";"SBMQ-SBBE";"domingo";12;"tarde";144;36;0;13017;2023-02-08 04:18:46
"13018";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBE";"A320";180;2023-02-13;"11:30:00";2023-02-13;"12:25:00";"3730";"segunda-feira";11;"manha";"SBMQ-SBBE";"segunda-feira";12;"tarde";143;37;35;13018;2023-02-08 04:18:46
"13019";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBR";"A320";180;2023-02-08;"19:55:00";2023-02-08;"22:45:00";"3695";"quarta-feira";19;"noite";"SBMQ-SBBR";"quarta-feira";22;"noite";135;45;89;13019;2023-02-08 04:18:46
"13020";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBR";"A320";180;2023-02-09;"12:10:00";2023-02-09;"15:00:00";"3697";"quinta-feira";12;"tarde";"SBMQ-SBBR";"quinta-feira";15;"tarde";143;37;97;13020;2023-02-08 04:18:46
"13021";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBR";"A320";180;2023-02-10;"12:10:00";2023-02-10;"15:00:00";"3697";"sexta-feira";12;"tarde";"SBMQ-SBBR";"sexta-feira";15;"tarde";144;36;144;13021;2023-02-08 04:18:46
"13022";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBR";"A319";144;2023-02-11;"12:10:00";2023-02-11;"15:00:00";"3697";"sábado";12;"tarde";"SBMQ-SBBR";"sábado";15;"tarde";123;21;78;13022;2023-02-08 04:18:46
"13023";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBR";"A320";180;2023-02-12;"19:55:00";2023-02-12;"22:45:00";"3695";"domingo";19;"noite";"SBMQ-SBBR";"domingo";22;"noite";139;41;139;13023;2023-02-08 04:18:46
"13024";"TAM";"TAM LINHAS AÉREAS S.A.";"SBMQ";"SBBR";"A320";180;2023-02-13;"19:55:00";2023-02-13;"22:45:00";"3695";"segunda-feira";19;"noite";"SBMQ-SBBR";"segunda-feira";22;"noite";138;42;138;13024;2023-02-08 04:18:46
"13025";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBBR";"A319";144;2023-02-08;"06:10:00";2023-02-08;"08:10:00";"3617";"quarta-feira";6;"manha";"SBNF-SBBR";"quarta-feira";8;"manha";91;53;91;13025;2023-02-08 04:18:46
"13026";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBBR";"A320";180;2023-02-09;"06:10:00";2023-02-09;"08:10:00";"3617";"quinta-feira";6;"manha";"SBNF-SBBR";"quinta-feira";8;"manha";112;68;112;13026;2023-02-08 04:18:46
"13027";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBBR";"A320";180;2023-02-10;"06:10:00";2023-02-10;"08:10:00";"3617";"sexta-feira";6;"manha";"SBNF-SBBR";"sexta-feira";8;"manha";113;67;113;13027;2023-02-08 04:18:46
"13028";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBBR";"A320";180;2023-02-11;"06:10:00";2023-02-11;"08:10:00";"3617";"sábado";6;"manha";"SBNF-SBBR";"sábado";8;"manha";112;68;112;13028;2023-02-08 04:18:46
"13029";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBBR";"A319";144;2023-02-12;"06:10:00";2023-02-12;"08:10:00";"3617";"domingo";6;"manha";"SBNF-SBBR";"domingo";8;"manha";95;49;95;13029;2023-02-08 04:18:46
"13030";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBBR";"A320";180;2023-02-13;"06:10:00";2023-02-13;"08:10:00";"3617";"segunda-feira";6;"manha";"SBNF-SBBR";"segunda-feira";8;"manha";114;66;114;13030;2023-02-08 04:18:46
"13031";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-08;"08:00:00";2023-02-08;"09:15:00";"3391";"quarta-feira";8;"manha";"SBNF-SBGR";"quarta-feira";9;"manha";138;42;0;13031;2023-02-08 04:18:46
"13032";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-08;"15:15:00";2023-02-08;"16:30:00";"3393";"quarta-feira";15;"tarde";"SBNF-SBGR";"quarta-feira";16;"tarde";138;42;67;13032;2023-02-08 04:18:46
"13033";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-08;"20:05:00";2023-02-08;"21:15:00";"3395";"quarta-feira";20;"noite";"SBNF-SBGR";"quarta-feira";21;"noite";132;48;132;13033;2023-02-08 04:18:46
"13034";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-09;"08:00:00";2023-02-09;"09:15:00";"3391";"quinta-feira";8;"manha";"SBNF-SBGR";"quinta-feira";9;"manha";139;41;96;13034;2023-02-08 04:18:46
"13035";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-09;"20:05:00";2023-02-09;"21:15:00";"3395";"quinta-feira";20;"noite";"SBNF-SBGR";"quinta-feira";21;"noite";134;46;134;13035;2023-02-08 04:18:46
"13036";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-10;"08:00:00";2023-02-10;"09:15:00";"3391";"sexta-feira";8;"manha";"SBNF-SBGR";"sexta-feira";9;"manha";140;40;55;13036;2023-02-08 04:18:46
"13037";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-10;"15:40:00";2023-02-10;"16:55:00";"3393";"sexta-feira";15;"tarde";"SBNF-SBGR";"sexta-feira";16;"tarde";141;39;141;13037;2023-02-08 04:18:46
"13038";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-10;"20:05:00";2023-02-10;"21:30:00";"3395";"sexta-feira";20;"noite";"SBNF-SBGR";"sexta-feira";21;"noite";135;45;135;13038;2023-02-08 04:18:46
"13039";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A319";144;2023-02-11;"08:00:00";2023-02-11;"09:15:00";"3391";"sábado";8;"manha";"SBNF-SBGR";"sábado";9;"manha";120;24;51;13039;2023-02-08 04:18:46
"13040";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-11;"20:05:00";2023-02-11;"21:25:00";"3395";"sábado";20;"noite";"SBNF-SBGR";"sábado";21;"noite";134;46;134;13040;2023-02-08 04:18:46
"13041";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-12;"08:00:00";2023-02-12;"09:15:00";"3391";"domingo";8;"manha";"SBNF-SBGR";"domingo";9;"manha";142;38;142;13041;2023-02-08 04:18:46
"13042";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-12;"11:50:00";2023-02-12;"13:00:00";"3399";"domingo";11;"manha";"SBNF-SBGR";"domingo";13;"tarde";142;38;142;13042;2023-02-08 04:18:46
"13043";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-12;"20:05:00";2023-02-12;"21:25:00";"3395";"domingo";20;"noite";"SBNF-SBGR";"domingo";21;"noite";137;43;137;13043;2023-02-08 04:18:46
"13044";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-13;"08:00:00";2023-02-13;"09:15:00";"3391";"segunda-feira";8;"manha";"SBNF-SBGR";"segunda-feira";9;"manha";141;39;141;13044;2023-02-08 04:18:46
"13045";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A319";144;2023-02-13;"15:15:00";2023-02-13;"16:30:00";"3393";"segunda-feira";15;"tarde";"SBNF-SBGR";"segunda-feira";16;"tarde";122;22;122;13045;2023-02-08 04:18:46
"13046";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBGR";"A320";180;2023-02-13;"20:05:00";2023-02-13;"21:30:00";"3395";"segunda-feira";20;"noite";"SBNF-SBGR";"segunda-feira";21;"noite";135;45;135;13046;2023-02-08 04:18:46
"13047";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-08;"06:20:00";2023-02-08;"07:25:00";"3033";"quarta-feira";6;"manha";"SBNF-SBSP";"quarta-feira";7;"manha";133;47;0;13047;2023-02-08 04:18:46
"13048";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-08;"09:20:00";2023-02-08;"10:25:00";"3021";"quarta-feira";9;"manha";"SBNF-SBSP";"quarta-feira";10;"manha";133;47;0;13048;2023-02-08 04:18:46
"13049";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-08;"11:40:00";2023-02-08;"12:45:00";"3023";"quarta-feira";11;"manha";"SBNF-SBSP";"quarta-feira";12;"tarde";114;30;0;13049;2023-02-08 04:18:46
"13050";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-08;"14:55:00";2023-02-08;"15:55:00";"3025";"quarta-feira";14;"tarde";"SBNF-SBSP";"quarta-feira";15;"tarde";114;30;0;13050;2023-02-08 04:18:46
"13051";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-08;"18:10:00";2023-02-08;"19:15:00";"3027";"quarta-feira";18;"noite";"SBNF-SBSP";"quarta-feira";19;"noite";108;36;0;13051;2023-02-08 04:18:46
"13052";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-08;"19:15:00";2023-02-08;"20:20:00";"4523";"quarta-feira";19;"noite";"SBNF-SBSP";"quarta-feira";20;"noite";128;52;0;13052;2023-02-08 04:18:46
"13053";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-08;"20:55:00";2023-02-08;"21:55:00";"3029";"quarta-feira";20;"noite";"SBNF-SBSP";"quarta-feira";21;"noite";128;52;10;13053;2023-02-08 04:18:46
"13054";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-09;"06:20:00";2023-02-09;"07:25:00";"3033";"quinta-feira";6;"manha";"SBNF-SBSP";"quinta-feira";7;"manha";135;45;0;13054;2023-02-08 04:18:46
"13055";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-09;"08:25:00";2023-02-09;"09:25:00";"3031";"quinta-feira";8;"manha";"SBNF-SBSP";"quinta-feira";9;"manha";135;45;101;13055;2023-02-08 04:18:46
"13056";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-09;"09:20:00";2023-02-09;"10:25:00";"3021";"quinta-feira";9;"manha";"SBNF-SBSP";"quinta-feira";10;"manha";135;45;135;13056;2023-02-08 04:18:46
